"","PlayerId","NameFirst","NameLast","CurrentHandle","CountryCode","TotalUSDPrize"
"429",100096,"-","-","FrenchToosh","fr","3994.33"
"430",100097,"-","-","Kaizo","fr","3994.33"
"431",100098,"-","-","Momo","fr","3994.33"
"432",92920,"Nicolas","Agurto","Shikaa","ar","3993.33"
"433",87352,"Kenan","Colakovic","Keni","us","3953.33"
"434",1937,"Marcus","Hill","Dyrus","us","3933.33"
"435",80387,"Shunsuke","Ito","Supponponsuke","jp","3880.00"
"436",61188,"-","-","Valkia","gb","3866.67"
"437",62725,"-","-","crizx","fr","3863.00"
"438",80403,"Mason","Gursin","Rakkinishu","us","3843.00"
"439",3685,"Ted","Hansson","kowa","se","3833.33"
"440",9600,"Sebastian","Fors","Forsen","se","3833.33"
"441",14802,"Jaryd","Lazar","summit1g","us","3833.33"
"442",24632,"Josh","Beaver","JoshOG","us","3833.33"
"443",61318,"Cameron","-","Hambino","us","3826.33"
"444",78640,"Heejong","Yoon","Heegak","kr","3824.34"
"445",80402,"Rogier","Jongen","Rogerboger","nl","3806.67"
"446",66390,"-","-","SlurpeeG","us","3799.99"
"447",86843,"Brandon-Lee","Ellis","Chambie","za","3750.00"
"448",80638,"Ethan","Koong","SkrrttSkrttt","au","3740.00"
"449",72464,"Atanas","Dimitrov","LionFYD","us","3718.34"
"450",78905,"-","-","CryptiK","au","3680.00"
"451",70087,"-","-","its_wiked","us","3666.67"
"452",79928,"-","-","Xednim","us","3666.67"
"453",97104,"-","-","wave","us","3665.67"
"454",40323,"Emre","Yenilmez","Yaga","tr","3636.67"
"455",87449,"Benjamin","Stringer","SMEGGYT0E","gb","3620.00"
